date_generated,as_of_close_date,last_close,pred_for_t1,pred_ret_t1,pred_price_t1,q_ret_t1_0.1,q_price_t1_0.1,q_ret_t1_0.5,q_price_t1_0.5,q_ret_t1_0.9,q_price_t1_0.9,actual_close_t1,actual_ret_t1,pred_for_t5,pred_ret_t5,pred_price_t5,q_ret_t5_0.1,q_price_t5_0.1,q_ret_t5_0.5,q_price_t5_0.5,q_ret_t5_0.9,q_price_t5_0.9,actual_close_t5,actual_ret_t5
2025-11-07 03:22:15.598745,2025-10-30,440.1000061035156,2025-10-31,0.0364081723367698,456.4185037595737,-0.0158602334178197,433.17497871845495,0.0334146093442404,455.0542292572638,0.0369923677001833,456.685219232632,,,2025-11-06,0.0146523639602058,446.5959860842741,-0.0438043992700894,421.2378288937892,0.0131950259261949,445.9456187855231,0.0313898869403352,454.1338028826864,,
2025-11-07 03:23:03.218593,2025-10-29,461.510009765625,2025-10-30,-0.0467598850929098,440.42662448178993,-0.0476263080691059,440.0451939989388,-0.0154426685900851,454.4378109900104,0.0039871177614249,463.35377774010885,,,2025-11-05,-0.0026831672859222,460.2733610149582,-0.0280622345812006,448.7390367033727,0.0011344238566394,462.0338548057576,0.0175119143593547,469.6631134025997,,
2025-11-07 03:24:37.340954,2025-11-05,462.0700073242187,2025-11-06,-0.0014192037307127,461.4147009625802,-0.0224625741831499,451.8064302394818,-0.0050256397226918,459.7536354414112,0.0134503864328102,468.327012721196,,,2025-11-12,-0.0094949665293179,457.7034311233627,-0.055604561374806,437.07807883198814,-0.0092302928907745,457.8245891888176,0.0394090326849734,480.64331361862776,,
2025-11-07 03:26:31.515110,2025-11-06,445.9100036621094,2025-11-07,-0.010540438519360346,441.23460037050626,-0.027729358541116942,433.71506559674197,0.0003298218526709836,446.0570987819007,0.022491731408927254,456.0529300989322,,,2025-11-13,0.02396071530325535,456.7233568106694,-0.0547032257129333,422.1724671334466,0.0029470588338750257,447.22606498006525,0.06301233780099996,474.91198111524596,,
